id,created_at,updated_at,slug,translation,sana_id,sana_name,is_iran
4265,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""اينوك جاك""}",13520,اينوك جاك,
4266,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كنگيرسوك""}",13521,كنگيرسوك,
4267,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""پوويرنيتوك""}",13522,پوويرنيتوك,
4268,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كانياپيسكو""}",13523,كانياپيسكو,
4269,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""هاپدال""}",13524,هاپدال,
4270,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""نيوفوندلند""}",13525,نيوفوندلند,
4271,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""نين""}",13526,نين,
4272,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""هبرون""}",13527,هبرون,
4273,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""سنت جونز""}",13528,سنت جونز,
4274,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""شارلوتتاون""}",13529,شارلوتتاون,
4275,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""فردريكتون""}",13530,فردريكتون,
4276,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""اونتاريو""}",13531,اونتاريو,
4277,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كيچنر""}",13532,كيچنر,
4278,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كبك""}",13533,كبك,
4279,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""ويندسور""}",13534,ويندسور,
4280,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""لندن""}",13535,لندن,
4281,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""سنت كاترينز""}",13536,سنت كاترينز,
4282,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""تاندربي""}",13537,تاندربي,
4283,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""مانيتوبا""}",13538,مانيتوبا,
4284,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""وينيپگ""}",13539,وينيپگ,
4285,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""ساسكاچوان""}",13540,ساسكاچوان,
4286,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""رجينا""}",13541,رجينا,
4287,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""نونائوت""}",13542,نونائوت,
4288,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""ايكالويت""}",13543,ايكالويت,
4289,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""آلبرتا""}",13544,آلبرتا,
4290,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كالگاري""}",13545,كالگاري,
4291,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""بريتيشكلمبيا""}",13546,بريتيشكلمبيا,
4292,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""يوكون""}",13547,يوكون,
4293,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""يلونايف""}",13548,يلونايف,
4294,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""لامالين""}",13549,لامالين,
4295,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""فلورديس""}",13550,فلورديس,
4296,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كاتالينا""}",13551,كاتالينا,
4297,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""هاربربرتون""}",13552,هاربربرتون,
4298,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""بورگو""}",13553,بورگو,
4299,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""چنل پورت""}",13554,چنل پورت,
4300,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كورنربورك""}",13555,كورنربورك,
4301,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""گراندفالز""}",13556,گراندفالز,
4302,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""سنت آنتوني""}",13557,سنت آنتوني,
4303,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""نيوگلاسكو""}",13558,نيوگلاسكو,
4304,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""ادموندستون""}",13559,ادموندستون,
4305,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""گاسپي""}",13560,گاسپي,
4306,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""پورت منيه""}",13561,پورت منيه,
4307,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""ريموسكي""}",13562,ريموسكي,
4308,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""ريودولوپ""}",13563,ريودولوپ,
4309,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""باترست""}",13564,باترست,
4310,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""بلانك سابلون""}",13565,بلانك سابلون,
4311,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""هارينگتون هاربر""}",13566,هارينگتون هاربر,
4312,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""ناتاشكوآن""}",13567,ناتاشكوآن,
4313,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""هوره سن پير""}",13568,هوره سن پير,
4314,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""سپتيل""}",13569,سپتيل,
4315,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""پورت كارتيه""}",13570,پورت كارتيه,
4316,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""به كو مو""}",13571,به كو مو,
4317,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""چيكوتيمي""}",13572,چيكوتيمي,
4318,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""روبروال""}",13573,روبروال,
4319,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""جونكوير""}",13574,جونكوير,
4320,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""پمبروك""}",13575,پمبروك,
4321,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""پيتربورو""}",13576,پيتربورو,
4322,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""نورت بري""}",13577,نورت بري,
4323,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""سدبري""}",13578,سدبري,
4324,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""والدور""}",13579,والدور,
4325,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كركلندليك""}",13580,كركلندليك,
4326,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""تيمينز""}",13581,تيمينز,
4327,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""واوا""}",13582,واوا,
4328,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""ماراتون""}",13583,ماراتون,
4329,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""ماتاگامي""}",13584,ماتاگامي,
4330,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""واسكاگانيش""}",13585,واسكاگانيش,
4331,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كاپوسكاسينگ""}",13586,كاپوسكاسينگ,
4332,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""ناكينا""}",13587,ناكينا,
4333,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""نيپيگون""}",13588,نيپيگون,
4334,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""سيلوكاوت""}",13589,سيلوكاوت,
4335,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كنورا""}",13590,كنورا,
4336,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""بالمرتون""}",13591,بالمرتون,
4337,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""پيكل ليك""}",13592,پيكل ليك,
4338,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""موسوني""}",13593,موسوني,
4339,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""پاين داك""}",13594,پاين داك,
4340,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""براندون""}",13595,براندون,
4341,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""دافين""}",13596,دافين,
4342,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""يوركتون""}",13597,يوركتون,
4343,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""ستوان""}",13598,ستوان,
4344,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""ويبورن""}",13599,ويبورن,
4345,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""موس جاو""}",13600,موس جاو,
4346,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""سويفت كرينت""}",13601,سويفت كرينت,
4347,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""مديسين مات""}",13602,مديسين مات,
4348,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كرانبروك""}",13603,كرانبروك,
4349,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""تريل""}",13604,تريل,
4350,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كلونا""}",13605,كلونا,
4351,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""كاملوپس""}",13606,كاملوپس,
4352,2026-06-12 23:33:09.960563+00,2026-06-12 23:33:09.960563+00,,"{""fa"":""پاول ريور""}",13607,پاول ريور,
4353,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""كورتناي""}",13608,كورتناي,
4354,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""بيرسبن""}",13609,بيرسبن,
4355,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ملبورن""}",13610,ملبورن,
4356,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""سيدني""}",13611,سيدني,
4357,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""كانبرا""}",13612,كانبرا,
4358,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""آدلايد""}",13613,آدلايد,
4359,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""فورست""}",13614,فورست,
4360,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""نيوكاسل""}",13615,نيوكاسل,
4361,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""پرت""}",13616,پرت,
4362,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""بريزبن""}",13617,بريزبن,
4363,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""گلدكوست""}",13618,گلدكوست,
4364,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""مارگارت ريور""}",13619,مارگارت ريور,
4365,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""آگوستا""}",13620,آگوستا,
4366,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""دنمارك""}",13621,دنمارك,
4367,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""آلبني""}",13622,آلبني,
4368,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""راونس تورپس""}",13623,راونس تورپس,
4369,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""اسپرنس""}",13624,اسپرنس,
4370,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""زانتوس""}",13625,زانتوس,
4371,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ايره""}",13626,ايره,
4372,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""اوكلا""}",13627,اوكلا,
4373,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""داكين""}",13628,داكين,
4374,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""توئيد""}",13629,توئيد,
4375,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""پنونگ""}",13630,پنونگ,
4376,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""استريكي بي""}",13631,استريكي بي,
4377,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""اليستون""}",13632,اليستون,
4378,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""پورتلينكلن""}",13633,پورتلينكلن,
4379,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""پورتآگوستا""}",13634,پورتآگوستا,
4380,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ماره""}",13635,ماره,
4381,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""بروكن هيل""}",13636,بروكن هيل,
4382,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""اليزابت""}",13637,اليزابت,
4383,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ياراكا""}",13638,ياراكا,
4384,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""تئودور""}",13639,تئودور,
4385,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""وولنگانگ""}",13640,وولنگانگ,
4386,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""مايلز""}",13641,مايلز,
4387,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""چارلويل""}",13642,چارلويل,
4388,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""كويمل پاي""}",13643,كويمل پاي,
4389,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""چين چين لا""}",13644,چين چين لا,
4390,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""تارگومينداه""}",13645,تارگومينداه,
4391,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""كونامولا""}",13646,كونامولا,
4392,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ديران باندي""}",13647,ديران باندي,
4393,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""بندرساوت""}",13648,بندرساوت,
4394,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""تيبوبورا""}",13649,تيبوبورا,
4395,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""موره""}",13650,موره,
4396,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""فارست""}",13651,فارست,
4397,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""وال گت""}",13652,وال گت,
4398,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""وي وا""}",13653,وي وا,
4399,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""گرافتن""}",13654,گرافتن,
4400,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""كوبار""}",13655,كوبار,
4401,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ناين گان""}",13656,ناين گان,
4402,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""پاركس""}",13657,پاركس,
4403,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""كمبل تاون""}",13658,كمبل تاون,
4404,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ولونگونگ""}",13659,ولونگونگ,
4405,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""واگاواگا""}",13660,واگاواگا,
4406,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""بومبالا""}",13661,بومبالا,
4407,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""آدليد""}",13662,آدليد,
4408,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ادن""}",13663,ادن,
4409,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ليك اينترس""}",13664,ليك اينترس,
4410,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""بنديگو""}",13665,بنديگو,
4411,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""بالارات""}",13666,بالارات,
4412,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""پورتلند""}",13667,پورتلند,
4413,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""بندردون""}",13668,بندردون,
4414,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""لاونستون""}",13669,لاونستون,
4415,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""سنت ماريز""}",13670,سنت ماريز,
4416,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""هوبارت""}",13671,هوبارت,
4417,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""زهان""}",13672,زهان,
4418,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""فرمانتل""}",13673,فرمانتل,
4419,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""اسميتون""}",13674,اسميتون,
4420,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""سامرست""}",13675,سامرست,
4421,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""كوئن""}",13676,كوئن,
4422,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ميچلريور""}",13677,ميچلريور,
4423,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""اينيسفيل""}",13678,اينيسفيل,
4424,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""راونشو""}",13679,راونشو,
4425,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""اينگام""}",13680,اينگام,
4426,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""آير""}",13681,آير,
4427,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""پروسرپين""}",13682,پروسرپين,
4428,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""كالنزويل""}",13683,كالنزويل,
4429,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""داروين""}",13684,داروين,
4430,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""چارترزتاوئرز""}",13685,چارترزتاوئرز,
4431,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""سلوين""}",13686,سلوين,
4432,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""لانگريچ""}",13687,لانگريچ,
4433,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""باركالدين""}",13688,باركالدين,
4434,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""بلككال""}",13689,بلككال,
4435,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""كلرمونت""}",13690,كلرمونت,
4436,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""كاموويل""}",13691,كاموويل,
4437,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""سارينا""}",13692,سارينا,
4438,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""بوندابرگ""}",13693,بوندابرگ,
4439,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""مريبره""}",13694,مريبره,
4440,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""جيلونگ""}",13695,جيلونگ,
4441,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""گيمپي""}",13696,گيمپي,
4442,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""دالبي""}",13697,دالبي,
4443,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ايپسويچ""}",13698,ايپسويچ,
4444,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""گونديويندي""}",13699,گونديويندي,
4445,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""توومبا""}",13700,توومبا,
4446,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""استنتورپ""}",13701,استنتورپ,
4447,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ليسمور""}",13702,ليسمور,
4448,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""كاسينو""}",13703,كاسينو,
4449,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""مارلبورو""}",13704,مارلبورو,
4450,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""روما""}",13705,روما,
4451,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""كوئينزلنيد""}",13706,كوئينزلنيد,
4452,2026-06-12 23:33:09.966479+00,2026-06-12 23:33:09.966479+00,,"{""fa"":""ويندورا""}",13707,ويندورا,
4453,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""وارويك""}",13708,وارويك,
4454,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""گلناينز""}",13709,گلناينز,
4455,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""نارابري""}",13710,نارابري,
4456,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""بالينا""}",13711,بالينا,
4457,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""پورتمككواري""}",13712,پورتمككواري,
4458,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""تاري""}",13713,تاري,
4459,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""آرميدال""}",13714,آرميدال,
4460,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""ميلپارنيكا""}",13715,ميلپارنيكا,
4461,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""ويلكانيا""}",13716,ويلكانيا,
4462,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""راولينا""}",13717,راولينا,
4463,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""برك""}",13718,برك,
4464,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""نينگان""}",13719,نينگان,
4465,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""اورنج""}",13720,اورنج,
4466,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""منيندي""}",13721,منيندي,
4467,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""مونتگمبير""}",13722,مونتگمبير,
4468,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""كينگستن""}",13723,كينگستن,
4469,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""ويكتور""}",13724,ويكتور,
4470,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""والرو""}",13725,والرو,
4471,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""ناراكورت""}",13726,ناراكورت,
4472,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""پورتفيري""}",13727,پورتفيري,
4473,2026-06-12 23:33:09.973187+00,2026-06-12 23:33:09.973187+00,,"{""fa"":""لائورا""}",13728,لائورا,
